Súhrnné vısledky hlasovania za obce;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
Kód kraja;Názov kraja;Kód územného obvodu;Názov územného obvodu;Kód okresu;Názov okresu;Kód obce;Názov obce;Poèet okrskov ;Poèet zapísanıch volièov;Poèet vydanıch obálok;"Úèas volièov 
v %";Poèet odovzdanıch obálok;Podiel odovzdanıch obálok v %;Poèet platnıch hlasov všetkıch kandidátov; Podiel platnıch hlasov všetkıch kandidátov v %;Poèet zapísanıch volièov 2.kolo;Poèet vydanıch obálok 2.kolo;"Úèas volièov 
v %  2.kolo";Poèet odovzdanıch obálok 2.kolo;Podiel odovzdanıch obálok v % 2.kolo;Poèet platnıch hlasov všetkıch kandidátov 2.kolo; Podiel platnıch hlasov všetkıch kandidátov v % 2.kolo
2;Trnavskı kraj;201;Dunajská Streda;201;Dunajská Streda;502014;Vydrany;1;1451;433;29,84;433;100;425;98,15;1460;369;25,27;369;100;356;96,47
2;Trnavskı kraj;201;Dunajská Streda;201;Dunajská Streda;502022;Zlaté Klasy;2;2753;532;19,32;532;100;529;99,43;2739;531;19,38;531;100;526;99,05
2;Trnavskı kraj;202;Galanta;202;Galanta;503673;Abrahám;1;905;527;58,23;527;100;527;100;911;476;52,25;476;100;463;97,26
2;Trnavskı kraj;202;Galanta;202;Galanta;503690;Èierna Voda;1;1147;564;49,17;564;100;555;98,4;1151;324;28,14;324;100;316;97,53
2;Trnavskı kraj;202;Galanta;202;Galanta;503703;Èierny Brod;1;1372;430;31,34;430;100;426;99,06;1372;374;27,25;374;100;369;98,66
2;Trnavskı kraj;202;Galanta;202;Galanta;555789;Dolná Streda;1;1289;731;56,71;731;100;721;98,63;1287;573;44,52;573;100;564;98,42
2;Trnavskı kraj;202;Galanta;202;Galanta;503746;Dolné Saliby;2;1721;570;33,12;564;98,94;555;98,4;1725;484;28,05;484;100;482;99,58
2;Trnavskı kraj;202;Galanta;202;Galanta;503754;Dolnı Chotár;1;300;74;24,66;74;100;73;98,64;301;60;19,93;60;100;59;98,33
2;Trnavskı kraj;202;Galanta;202;Galanta;503665;Galanta;18;12474;5936;47,58;5928;99,86;5902;99,56;12435;5244;42,17;5243;99,98;5142;98,07
2;Trnavskı kraj;202;Galanta;202;Galanta;503762;Gáò;1;684;368;53,8;368;100;367;99,72;680;331;48,67;331;100;327;98,79
2;Trnavskı kraj;202;Galanta;202;Galanta;503771;Horné Saliby;2;2671;1030;38,56;1030;100;1015;98,54;2672;904;33,83;904;100;893;98,78
2;Trnavskı kraj;202;Galanta;202;Galanta;503789;Hoste;1;393;215;54,7;215;100;214;99,53;402;201;50;201;100;195;97,01
2;Trnavskı kraj;202;Galanta;202;Galanta;503827;Jánovce;1;406;223;54,92;223;100;223;100;409;198;48,41;198;100;198;100
2;Trnavskı kraj;202;Galanta;202;Galanta;503835;Jelka;3;3357;1129;33,63;1129;100;1117;98,93;3352;994;29,65;994;100;985;99,09
2;Trnavskı kraj;202;Galanta;202;Galanta;503843;Kajal;1;1249;465;37,22;465;100;464;99,78;1260;390;30,95;390;100;386;98,97
2;Trnavskı kraj;202;Galanta;202;Galanta;503860;Košúty;1;1403;571;40,69;571;100;559;97,89;1410;520;36,87;520;100;510;98,07
2;Trnavskı kraj;202;Galanta;202;Galanta;503878;Krá¾ov Brod;1;907;268;29,54;268;100;264;98,5;909;231;25,41;231;100;231;100
2;Trnavskı kraj;202;Galanta;202;Galanta;582638;Malá Maèa;1;499;232;46,49;232;100;229;98,7;499;189;37,87;189;100;183;96,82
2;Trnavskı kraj;202;Galanta;202;Galanta;555754;Matúškovo;2;1888;953;50,47;953;100;946;99,26;1888;853;45,18;852;99,88;839;98,47
2;Trnavskı kraj;202;Galanta;202;Galanta;503924;Mostová;1;1339;485;36,22;485;100;484;99,79;1339;429;32,03;429;100;423;98,6
2;Trnavskı kraj;202;Galanta;202;Galanta;503959;Pata;2;2637;1271;48,19;1271;100;1259;99,05;2620;960;36,64;960;100;942;98,12
2;Trnavskı kraj;202;Galanta;202;Galanta;503967;Pusté Sady;1;530;256;48,3;256;100;253;98,82;534;223;41,76;223;100;220;98,65
2;Trnavskı kraj;202;Galanta;202;Galanta;503975;Pusté Ú¾any;1;1443;735;50,93;735;100;725;98,63;1456;629;43,2;629;100;620;98,56
2;Trnavskı kraj;202;Galanta;202;Galanta;504009;Sereï;13;13365;6528;48,84;6528;100;6495;99,49;13327;5371;40,3;5371;100;5285;98,39
2;Trnavskı kraj;202;Galanta;202;Galanta;504017;Sládkovièovo;5;4405;1783;40,47;1783;100;1780;99,83;4415;1613;36,53;1613;100;1580;97,95
2;Trnavskı kraj;202;Galanta;202;Galanta;504033;Šalgoèka;1;390;192;49,23;192;100;189;98,43;379;143;37,73;143;100;142;99,3
2;Trnavskı kraj;202;Galanta;202;Galanta;504041;Šintava;1;1468;822;55,99;822;100;820;99,75;1461;676;46,26;676;100;665;98,37
2;Trnavskı kraj;202;Galanta;202;Galanta;504050;Šoporòa;3;3451;1555;45,05;1555;100;1547;99,48;3449;1307;37,89;1307;100;1286;98,39
2;Trnavskı kraj;202;Galanta;202;Galanta;504076;Tomášikovo;1;1331;389;29,22;389;100;384;98,71;1330;305;22,93;305;100;303;99,34
2;Trnavskı kraj;202;Galanta;202;Galanta;504084;Topo¾nica;1;694;369;53,17;369;100;367;99,45;695;308;44,31;308;100;305;99,02
2;Trnavskı kraj;202;Galanta;202;Galanta;504106;Trstice;3;3214;973;30,27;973;100;969;99,58;3217;748;23,25;748;100;746;99,73
2;Trnavskı kraj;202;Galanta;202;Galanta;504114;Váhovce;2;1743;637;36,54;637;100;633;99,37;1745;578;33,12;578;100;568;98,26
2;Trnavskı kraj;202;Galanta;202;Galanta;504122;Ve¾ká Maèa;2;2131;787;36,93;787;100;780;99,11;2131;645;30,26;645;100;641;99,37
2;Trnavskı kraj;202;Galanta;202;Galanta;504131;Ve¾ké Ú¾any;4;3766;1573;41,76;1573;100;1565;99,49;3763;1425;37,86;1425;100;1412;99,08
2;Trnavskı kraj;202;Galanta;202;Galanta;504149;Ve¾kı Grob;1;1122;562;50,08;562;100;559;99,46;1120;470;41,96;469;99,78;463;98,72
2;Trnavskı kraj;202;Galanta;202;Galanta;504157;Vinohrady nad Váhom;1;1365;660;48,35;660;100;658;99,69;1364;522;38,26;522;100;516;98,85
2;Trnavskı kraj;202;Galanta;202;Galanta;504173;Vozokany;1;967;348;35,98;348;100;346;99,42;961;335;34,85;335;100;332;99,1
2;Trnavskı kraj;202;Galanta;202;Galanta;504181;Zemianske Sady;1;689;301;43,68;301;100;300;99,66;702;252;35,89;252;100;249;98,8
2;Trnavskı kraj;203;Piešany;204;Piešany;581399;Banka;2;1853;1002;54,07;1002;100;999;99,7;1864;860;46,13;860;100;843;98,02
2;Trnavskı kraj;203;Piešany;204;Piešany;558354;Bašovce;1;277;169;61,01;169;100;168;99,4;283;130;45,93;130;100;120;92,3
2;Trnavskı kraj;203;Piešany;204;Piešany;506834;Borovce;1;867;450;51,9;450;100;447;99,33;868;369;42,51;369;100;363;98,37
2;Trnavskı kraj;203;Piešany;204;Piešany;506982;Dolnı Lopašov;1;819;411;50,18;411;100;410;99,75;810;342;42,22;341;99,7;332;97,36
2;Trnavskı kraj;203;Piešany;204;Piešany;506991;Drahovce;2;2168;1118;51,56;1117;99,91;1111;99,46;2164;866;40,01;866;100;853;98,49
2;Trnavskı kraj;203;Piešany;204;Piešany;507008;Dubovany;1;828;412;49,75;412;100;410;99,51;828;318;38,4;318;100;308;96,85
2;Trnavskı kraj;203;Piešany;204;Piešany;558338;Ducové;1;370;217;58,64;217;100;212;97,69;370;166;44,86;166;100;159;95,78
2;Trnavskı kraj;203;Piešany;204;Piešany;556581;Hubina;1;434;222;51,15;222;100;222;100;438;181;41,32;181;100;179;98,89
2;Trnavskı kraj;203;Piešany;204;Piešany;507121;Chtelnica;2;2156;1295;60,06;1294;99,92;1286;99,38;2150;1048;48,74;1048;100;1031;98,37
2;Trnavskı kraj;203;Piešany;204;Piešany;507199;Koèín - Lanèár;2;433;241;55,65;241;100;239;99,17;437;208;47,59;208;100;199;95,67
2;Trnavskı kraj;203;Piešany;204;Piešany;507229;Krakovany;1;1162;679;58,43;679;100;678;99,85;1153;563;48,82;563;100;549;97,51
2;Trnavskı kraj;203;Piešany;204;Piešany;507342;Moravany nad Váhom;2;1915;1055;55,09;1055;100;1044;98,95;1922;857;44,58;856;99,88;845;98,71
2;Trnavskı kraj;203;Piešany;204;Piešany;507369;Niná;1;463;255;55,07;255;100;255;100;458;207;45,19;206;99,51;206;100
2;Trnavskı kraj;203;Piešany;204;Piešany;507385;Ostrov;1;1015;556;54,77;556;100;552;99,28;1017;487;47,88;487;100;484;99,38
2;Trnavskı kraj;203;Piešany;204;Piešany;507431;Peèeòady;1;463;243;52,48;243;100;243;100;465;184;39,56;184;100;177;96,19
2;Trnavskı kraj;203;Piešany;204;Piešany;507440;Piešany;28;23983;13007;54,23;13001;99,95;12941;99,53;23855;11770;49,33;11770;100;11553;98,15
2;Trnavskı kraj;203;Piešany;204;Piešany;507466;Prašník;1;686;354;51,6;354;100;353;99,71;701;340;48,5;340;100;336;98,82
2;Trnavskı kraj;203;Piešany;204;Piešany;507482;Rakovice;1;482;279;57,88;278;99,64;276;99,28;477;211;44,23;211;100;203;96,2
2;Trnavskı kraj;203;Piešany;204;Piešany;507491;Ratnovce;1;844;413;48,93;413;100;412;99,75;844;330;39,09;330;100;328;99,39
2;Trnavskı kraj;203;Piešany;204;Piešany;507563;Sokolovce;1;1106;561;50,72;561;100;557;99,28;1100;451;41;451;100;441;97,78
2;Trnavskı kraj;203;Piešany;204;Piešany;558397;Šípkové;1;264;144;54,54;144;100;143;99,3;271;131;48,33;131;100;126;96,18
2;Trnavskı kraj;203;Piešany;204;Piešany;556548;Šterusy;1;410;210;51,21;210;100;207;98,57;407;175;42,99;175;100;168;96
2;Trnavskı kraj;203;Piešany;204;Piešany;507679;Trebatice;1;1089;590;54,17;590;100;589;99,83;1083;527;48,66;527;100;513;97,34
2;Trnavskı kraj;203;Piešany;204;Piešany;507709;Ve¾ké Kosto¾any;2;2283;1066;46,69;1066;100;1061;99,53;2270;849;37,4;849;100;831;97,87
2;Trnavskı kraj;203;Piešany;204;Piešany;556572;Ve¾ké Orvište;1;885;417;47,11;416;99,76;413;99,27;893;385;43,11;385;100;375;97,4
2;Trnavskı kraj;203;Piešany;204;Piešany;507725;Veselé;1;975;510;52,3;510;100;504;98,82;975;411;42,15;411;100;402;97,81
2;Trnavskı kraj;203;Piešany;204;Piešany;507750;Vrbové;4;4842;2521;52,06;2518;99,88;2508;99,6;4846;2209;45,58;2207;99,9;2147;97,28
2;Trnavskı kraj;204;Senica;205;Senica;504211;Bílkove Humence;1;170;97;57,05;97;100;96;98,96;179;88;49,16;88;100;86;97,72
2;Trnavskı kraj;204;Senica;205;Senica;504238;Borskı Mikuláš;2;3259;1456;44,67;1456;100;1449;99,51;3274;1214;37,08;1214;100;1193;98,27
2;Trnavskı kraj;204;Senica;205;Senica;504220;Borskı Svätı Jur;1;1327;572;43,1;572;100;569;99,47;1295;544;42;544;100;535;98,34
2;Trnavskı kraj;204;Senica;205;Senica;504297;Cerová;1;958;570;59,49;570;100;568;99,64;938;529;56,39;529;100;519;98,1
2;Trnavskı kraj;204;Senica;205;Senica;504319;Èáry;1;1021;430;42,11;430;100;428;99,53;1012;355;35,07;355;100;351;98,87
2;Trnavskı kraj;204;Senica;205;Senica;504327;Èastkov;1;476;311;65,33;311;100;304;97,74;481;269;55,92;269;100;267;99,25
2;Trnavskı kraj;204;Senica;205;Senica;504335;Dojè;1;1002;526;52,49;526;100;513;97,52;1009;400;39,64;400;100;386;96,5
2;Trnavskı kraj;204;Senica;205;Senica;504360;Hlboké;1;778;424;54,49;424;100;424;100;783;385;49,16;385;100;377;97,92
2;Trnavskı kraj;204;Senica;205;Senica;504386;Hradište pod Vrátnom;1;580;333;57,41;333;100;332;99,69;588;305;51,87;305;100;302;99,01
2;Trnavskı kraj;204;Senica;205;Senica;504416;Jablonica;1;1858;908;48,86;908;100;905;99,66;1882;798;42,4;798;100;788;98,74
2;Trnavskı kraj;204;Senica;205;Senica;504475;Koválov;1;576;339;58,85;339;100;339;100;575;287;49,91;287;100;281;97,9
2;Trnavskı kraj;204;Senica;205;Senica;504491;Kuklov;1;626;180;28,75;180;100;179;99,44;633;161;25,43;161;100;157;97,51
2;Trnavskı kraj;204;Senica;205;Senica;504513;Kúty;2;3991;2151;53,89;2151;100;2128;98,93;4250;2157;50,75;2154;99,86;2108;97,86
2;Trnavskı kraj;204;Senica;205;Senica;504521;Lakšárska Nová Ves;1;936;433;46,26;433;100;431;99,53;939;366;38,97;366;100;362;98,9
2;Trnavskı kraj;204;Senica;205;Senica;504572;Moravskı Svätı Ján;1;1801;933;51,8;933;100;928;99,46;1796;821;45,71;821;100;809;98,53
2;Trnavskı kraj;204;Senica;205;Senica;504602;Osuské;1;487;192;39,42;192;100;191;99,47;491;204;41,54;204;100;203;99,5
2;Trnavskı kraj;204;Senica;205;Senica;504645;Plaveckı Peter;1;510;264;51,76;264;100;264;100;514;221;42,99;221;100;218;98,64
2;Trnavskı kraj;204;Senica;205;Senica;504653;Podbranè;1;524;300;57,25;300;100;298;99,33;531;280;52,73;280;100;275;98,21
2;Trnavskı kraj;204;Senica;205;Senica;504700;Prietr;1;614;358;58,3;358;100;356;99,44;620;325;52,41;325;100;324;99,69
2;Trnavskı kraj;204;Senica;205;Senica;504726;Prievaly;1;810;466;57,53;466;100;463;99,35;826;407;49,27;407;100;397;97,54
2;Trnavskı kraj;204;Senica;205;Senica;556122;Rohov;1;348;148;42,52;148;100;147;99,32;343;129;37,6;129;100;128;99,22
2;Trnavskı kraj;204;Senica;205;Senica;504777;Rovensko;1;350;236;67,42;236;100;233;98,72;350;214;61,14;214;100;211;98,59
2;Trnavskı kraj;204;Senica;205;Senica;556131;Rybky;1;346;207;59,82;207;100;207;100;345;177;51,3;177;100;176;99,43
2;Trnavskı kraj;204;Senica;205;Senica;556114;Sekule;1;1436;738;51,39;738;100;733;99,32;1433;608;42,42;608;100;590;97,03
2;Trnavskı kraj;204;Senica;205;Senica;504203;Senica;17;16558;7941;47,95;7941;100;7904;99,53;16600;6978;42,03;6978;100;6880;98,59
2;Trnavskı kraj;204;Senica;205;Senica;504823;Smolinské;1;749;448;59,81;448;100;444;99,1;751;360;47,93;360;100;352;97,77
2;Trnavskı kraj;204;Senica;205;Senica;504831;Smrdáky;1;539;344;63,82;344;100;342;99,41;548;329;60,03;329;100;323;98,17
2;Trnavskı kraj;204;Senica;205;Senica;504840;Sobotište;1;1237;731;59,09;731;100;727;99,45;1229;615;50,04;615;100;601;97,72
2;Trnavskı kraj;204;Senica;205;Senica;504882;Šajdíkove Humence;1;920;454;49,34;454;100;450;99,11;928;397;42,78;397;100;397;100
2;Trnavskı kraj;204;Senica;205;Senica;504891;Šaštín - Stráe;3;4122;1826;44,29;1826;100;1819;99,61;4123;1434;34,78;1434;100;1404;97,9
2;Trnavskı kraj;204;Senica;205;Senica;504904;Štefanov;1;1300;620;47,69;620;100;613;98,87;1284;485;37,77;485;100;473;97,52
2;Trnavskı kraj;204;Senica;206;Skalica;504271;Brodské;2;1945;834;42,87;834;100;828;99,28;2012;849;42,19;849;100;835;98,35
2;Trnavskı kraj;204;Senica;206;Skalica;504343;Dubovce;1;522;301;57,66;301;100;301;100;521;260;49,9;260;100;252;96,92
2;Trnavskı kraj;204;Senica;206;Skalica;504351;Gbely;4;4202;2047;48,71;2047;100;2040;99,65;4211;1792;42,55;1792;100;1770;98,77
2;Trnavskı kraj;204;Senica;206;Skalica;504378;Holíè;8;9233;4545;49,22;4544;99,97;4511;99,27;9260;3802;41,05;3802;100;3726;98
2;Trnavskı kraj;204;Senica;206;Skalica;504394;Chropov;1;302;180;59,6;180;100;179;99,44;311;138;44,37;138;100;137;99,27
2;Trnavskı kraj;204;Senica;206;Skalica;504432;Kátov;1;515;286;55,53;286;100;285;99,65;507;214;42,2;214;100;208;97,19
2;Trnavskı kraj;204;Senica;206;Skalica;504459;Kopèany;2;2056;958;46,59;958;100;957;99,89;2049;741;36,16;741;100;730;98,51
2;Trnavskı kraj;204;Senica;206;Skalica;504483;Koválovec;1;126;81;64,28;81;100;80;98,76;120;66;55;66;100;66;100
2;Trnavskı kraj;204;Senica;206;Skalica;504530;Letnièie;1;413;253;61,25;253;100;252;99,6;413;195;47,21;195;100;189;96,92
2;Trnavskı kraj;204;Senica;206;Skalica;504548;Lopašov;1;257;191;74,31;191;100;191;100;252;159;63,09;159;100;159;100
2;Trnavskı kraj;204;Senica;206;Skalica;504564;Mokrı Háj;1;584;325;55,65;325;100;323;99,38;633;278;43,91;278;100;271;97,48
2;Trnavskı kraj;204;Senica;206;Skalica;504599;Oreské;1;307;228;74,26;228;100;228;100;302;204;67,54;204;100;199;97,54
2;Trnavskı kraj;204;Senica;206;Skalica;504611;Petrova Ves;1;870;499;57,35;499;100;497;99,59;869;415;47,75;415;100;414;99,75
2;Trnavskı kraj;204;Senica;206;Skalica;504670;Popudinské Moèid¾any;1;749;376;50,2;376;100;374;99,46;740;304;41,08;304;100;295;97,03
2;Trnavskı kraj;204;Senica;206;Skalica;504718;Prietrka;1;409;256;62,59;256;100;254;99,21;409;221;54,03;221;100;218;98,64
2;Trnavskı kraj;204;Senica;206;Skalica;504734;Radimov;1;454;246;54,18;246;100;245;99,59;454;213;46,91;213;100;211;99,06
2;Trnavskı kraj;204;Senica;206;Skalica;504742;Radošovce;2;1456;866;59,47;866;100;860;99,3;1457;685;47,01;685;100;653;95,32
2;Trnavskı kraj;204;Senica;206;Skalica;504815;Skalica;11;12717;6377;50,14;6364;99,79;6322;99,34;12767;5625;44,05;5625;100;5557;98,79
2;Trnavskı kraj;204;Senica;206;Skalica;504912;Trnovec;1;243;155;63,78;155;100;155;100;241;140;58,09;140;100;135;96,42
2;Trnavskı kraj;204;Senica;206;Skalica;504939;Unín;1;998;569;57,01;569;100;567;99,64;1009;491;48,66;491;100;473;96,33
2;Trnavskı kraj;204;Senica;206;Skalica;504963;Vrádište;1;654;370;56,57;369;99,72;368;99,72;650;280;43,07;280;100;271;96,78
2;Trnavskı kraj;205;Trnava;203;Hlohovec;506800;Bojnièky;1;1182;568;48,05;566;99,64;562;99,29;1133;461;40,68;461;100;457;99,13
2;Trnavskı kraj;205;Trnava;203;Hlohovec;506885;Èerveník;1;1343;754;56,14;754;100;745;98,8;1340;585;43,65;585;100;576;98,46
2;Trnavskı kraj;205;Trnava;203;Hlohovec;506958;Dolné Otrokovce;1;307;146;47,55;146;100;144;98,63;305;129;42,29;129;100;128;99,22
2;Trnavskı kraj;205;Trnava;203;Hlohovec;506966;Dolné Trhovište;1;521;270;51,82;270;100;270;100;527;228;43,26;228;100;227;99,56
2;Trnavskı kraj;205;Trnava;203;Hlohovec;556521;Dolné Zelenice;1;479;293;61,16;293;100;293;100;484;254;52,47;254;100;250;98,42
2;Trnavskı kraj;205;Trnava;203;Hlohovec;507024;Dvorníky;1;1634;729;44,61;729;100;729;100;1649;559;33,89;559;100;548;98,03
2;Trnavskı kraj;205;Trnava;203;Hlohovec;507032;Hlohovec;18;17577;8929;50,79;8922;99,92;8854;99,23;17573;7554;42,98;7552;99,97;7410;98,11
2;Trnavskı kraj;205;Trnava;203;Hlohovec;507075;Horné Otrokovce;1;728;390;53,57;389;99,74;387;99,48;725;316;43,58;316;100;310;98,1
2;Trnavskı kraj;205;Trnava;203;Hlohovec;556602;Horné Trhovište;1;481;235;48,85;235;100;232;98,72;480;216;45;216;100;213;98,61
2;Trnavskı kraj;205;Trnava;203;Hlohovec;556530;Horné Zelenice;1;552;257;46,55;257;100;257;100;557;203;36,44;203;100;203;100
2;Trnavskı kraj;205;Trnava;203;Hlohovec;507130;Jalšové;1;414;204;49,27;204;100;200;98,03;416;138;33,17;138;100;132;95,65
2;Trnavskı kraj;205;Trnava;203;Hlohovec;507172;K¾aèany;1;890;432;48,53;432;100;432;100;897;378;42,14;378;100;374;98,94
2;Trnavskı kraj;205;Trnava;203;Hlohovec;507202;Koplotovce;1;599;345;57,59;345;100;343;99,42;600;262;43,66;262;100;253;96,56
2;Trnavskı kraj;205;Trnava;203;Hlohovec;507253;Leopoldov;4;3526;1952;55,36;1952;100;1944;99,59;3453;1632;47,26;1632;100;1588;97,3
2;Trnavskı kraj;205;Trnava;203;Hlohovec;507288;Madunice;2;1795;989;55,09;989;100;985;99,59;1790;818;45,69;818;100;806;98,53
2;Trnavskı kraj;205;Trnava;203;Hlohovec;507326;Merašice;1;356;186;52,24;186;100;185;99,46;356;163;45,78;163;100;162;99,38
2;Trnavskı kraj;205;Trnava;203;Hlohovec;507415;Pastuchov;1;769;363;47,2;363;100;361;99,44;770;312;40,51;312;100;312;100
2;Trnavskı kraj;205;Trnava;203;Hlohovec;518620;Ratkovce;1;269;172;63,94;172;100;169;98,25;267;132;49,43;132;100;125;94,69
2;Trnavskı kraj;205;Trnava;203;Hlohovec;507521;Sasinkovo;1;719;289;40,19;289;100;287;99,3;718;232;32,31;232;100;231;99,56
2;Trnavskı kraj;205;Trnava;203;Hlohovec;507539;Siladice;1;593;302;50,92;302;100;300;99,33;596;261;43,79;261;100;259;99,23
2;Trnavskı kraj;205;Trnava;203;Hlohovec;556611;Tekolïany;1;122;68;55,73;68;100;67;98,52;120;51;42,5;51;100;51;100
2;Trnavskı kraj;205;Trnava;203;Hlohovec;556645;Teplièky;1;253;123;48,61;123;100;123;100;255;104;40,78;104;100;102;98,07
2;Trnavskı kraj;205;Trnava;203;Hlohovec;507661;Trakovice;1;1256;747;59,47;747;100;737;98,66;1257;613;48,76;613;100;603;98,36
2;Trnavskı kraj;205;Trnava;203;Hlohovec;507792;lkovce;1;543;311;57,27;311;100;310;99,67;541;237;43,8;237;100;230;97,04
2;Trnavskı kraj;205;Trnava;207;Trnava;580473;Biely Kostol;1;1681;967;57,52;967;100;958;99,06;1696;820;48,34;820;100;808;98,53
2;Trnavskı kraj;205;Trnava;207;Trnava;506788;Bíòovce;1;549;310;56,46;310;100;308;99,35;545;273;50,09;273;100;267;97,8
2;Trnavskı kraj;205;Trnava;207;Trnava;506796;Bohdanovce nad Trnavou;1;1144;688;60,13;688;100;685;99,56;1152;586;50,86;586;100;576;98,29
2;Trnavskı kraj;205;Trnava;207;Trnava;506818;Boleráz;2;1874;974;51,97;974;100;972;99,79;1873;838;44,74;838;100;822;98,09
2;Trnavskı kraj;205;Trnava;207;Trnava;506826;Borová;1;363;198;54,54;198;100;197;99,49;361;180;49,86;180;100;177;98,33
2;Trnavskı kraj;205;Trnava;207;Trnava;506842;Brestovany;2;2104;1076;51,14;1074;99,81;1061;98,78;2113;882;41,74;882;100;854;96,82
2;Trnavskı kraj;205;Trnava;207;Trnava;506851;Buèany;1;1906;1030;54,03;1030;100;1028;99,8;1903;903;47,45;903;100;890;98,56
2;Trnavskı kraj;205;Trnava;207;Trnava;506869;Buková;1;566;318;56,18;318;100;315;99,05;566;280;49,46;280;100;275;98,21
2;Trnavskı kraj;205;Trnava;207;Trnava;506877;Cífer;4;3571;1999;55,97;1997;99,89;1971;98,69;3585;1796;50,09;1795;99,94;1752;97,6
2;Trnavskı kraj;205;Trnava;207;Trnava;506893;Dechtice;1;1521;904;59,43;904;100;901;99,66;1514;690;45,57;690;100;672;97,39
2;Trnavskı kraj;205;Trnava;207;Trnava;556599;Dlhá;1;355;188;52,95;188;100;187;99,46;362;167;46,13;167;100;160;95,8
2;Trnavskı kraj;205;Trnava;207;Trnava;506915;Dobrá Voda;1;700;442;63,14;442;100;441;99,77;702;374;53,27;374;100;363;97,05
2;Trnavskı kraj;205;Trnava;207;Trnava;506923;Dolná Krupá;2;1928;1030;53,42;1030;100;1025;99,51;1922;851;44,27;851;100;839;98,58
2;Trnavskı kraj;205;Trnava;207;Trnava;506931;Dolné Dubové;1;589;356;60,44;356;100;354;99,43;588;286;48,63;286;100;282;98,6
2;Trnavskı kraj;205;Trnava;207;Trnava;556661;Dolné Lovèice;1;634;377;59,46;377;100;375;99,46;632;303;47,94;303;100;298;98,34
2;Trnavskı kraj;205;Trnava;207;Trnava;506940;Dolné Orešany;1;1082;635;58,68;635;100;631;99,37;1086;550;50,64;550;100;535;97,27
2;Trnavskı kraj;205;Trnava;207;Trnava;507041;Horná Krupá;1;425;223;52,47;223;100;220;98,65;419;215;51,31;215;100;211;98,13
2;Trnavskı kraj;205;Trnava;207;Trnava;507059;Horné Dubové;1;318;186;58,49;186;100;186;100;316;145;45,88;145;100;144;99,31
2;Trnavskı kraj;205;Trnava;207;Trnava;507067;Horné Orešany;2;1577;865;54,85;865;100;860;99,42;1602;756;47,19;756;100;748;98,94
2;Trnavskı kraj;205;Trnava;207;Trnava;581020;Hrnèiarovce nad Parnou;3;2310;1509;65,32;1507;99,86;1496;99,27;2174;1270;58,41;1270;100;1247;98,18
2;Trnavskı kraj;205;Trnava;207;Trnava;507156;Jaslovské Bohunice;1;1814;1051;57,93;1051;100;1048;99,71;1813;873;48,15;873;100;858;98,28
2;Trnavskı kraj;205;Trnava;207;Trnava;507164;Kátlovce;1;920;566;61,52;566;100;561;99,11;922;447;48,48;447;100;439;98,21
2;Trnavskı kraj;205;Trnava;207;Trnava;507211;Košolná;1;658;378;57,44;378;100;378;100;656;313;47,71;313;100;311;99,36
2;Trnavskı kraj;205;Trnava;207;Trnava;556483;Kriovany nad Dudváhom;2;1483;796;53,67;796;100;794;99,74;1483;712;48,01;712;100;703;98,73
2;Trnavskı kraj;205;Trnava;207;Trnava;556688;Lošonec;1;473;241;50,95;241;100;239;99,17;482;214;44,39;214;100;209;97,66
2;Trnavskı kraj;205;Trnava;207;Trnava;507296;Majcichov;1;1727;934;54,08;933;99,89;928;99,46;1713;764;44,6;763;99,86;748;98,03
2;Trnavskı kraj;205;Trnava;207;Trnava;507318;Malenice;1;1217;681;55,95;681;100;673;98,82;1219;538;44,13;538;100;524;97,39
2;Trnavskı kraj;205;Trnava;207;Trnava;507351;Naháè;1;359;189;52,64;189;100;189;100;363;184;50,68;184;100;183;99,45
2;Trnavskı kraj;205;Trnava;207;Trnava;556491;Opoj;1;939;531;56,54;531;100;531;100;937;456;48,66;456;100;451;98,9
2;Trnavskı kraj;205;Trnava;207;Trnava;556556;Pavlice;1;451;273;60,53;273;100;269;98,53;452;218;48,23;218;100;217;99,54
2;Trnavskı kraj;205;Trnava;207;Trnava;556653;Radošovce;1;326;196;60,12;196;100;193;98,46;326;158;48,46;158;100;155;98,1
2;Trnavskı kraj;205;Trnava;207;Trnava;507512;Ruindol;1;1278;736;57,58;736;100;735;99,86;1291;674;52,2;674;100;665;98,66
2;Trnavskı kraj;205;Trnava;207;Trnava;556564;Slovenská Nová Ves;1;430;257;59,76;257;100;256;99,61;429;209;48,71;209;100;205;98,08
2;Trnavskı kraj;205;Trnava;207;Trnava;507555;Smolenice;3;2719;1666;61,27;1666;100;1663;99,81;2715;1409;51,89;1408;99,92;1372;97,44
2;Trnavskı kraj;205;Trnava;207;Trnava;507571;Suchá nad Parnou;2;1735;1031;59,42;1031;100;1026;99,51;1723;859;49,85;859;100;848;98,71
2;Trnavskı kraj;205;Trnava;207;Trnava;556670;Šelpice;1;725;385;53,1;385;100;382;99,22;730;316;43,28;316;100;311;98,41
2;Trnavskı kraj;205;Trnava;207;Trnava;507601;Špaèince;2;2307;1441;62,46;1441;100;1430;99,23;2425;1256;51,79;1256;100;1238;98,56
2;Trnavskı kraj;205;Trnava;207;Trnava;507636;Šúrovce;2;1902;1030;54,15;1030;100;1023;99,32;1904;817;42,9;817;100;793;97,06
